StartofWindow EndofWindow coverage Chr Ploidy
140104716 140106126 6 7 all
140106126 140110677 4 7 all
140110677 140111711 2 7 all
140111711 140216558 0 7 all
140216558 140252662 1 7 all
140252662 140667768 0 7 all
140667768 140767950 1 7 all
140767950 140996913 2 7 all
140996913 141431360 1 7 all
141431360 141490031 2 7 all
141490031 141578798 3 7 all
141578798 141603840 4 7 all
141603840 141607385 5 7 all
141607385 141612169 6 7 all
141612169 141619285 7 7 all
141619285 141669428 6 7 all
141669428 141678392 7 7 all
141678392 141701977 6 7 all
141701977 141708401 7 7 all
141708401 141762625 8 7 all
141762625 141786822 7 7 all
141786822 141838362 6 7 all
141838362 141841869 9 7 all
141841869 141935331 8 7 all
141935331 142002445 11 7 all
142002445 142009774 9 7 all
142009774 142044733 8 7 all
142044733 142201330 7 7 all
142201330 142235215 8 7 all
142235215 142326607 7 7 all
142326607 142353942 9 7 all
142353942 142434960 6 7 all
142434960 142489430 5 7 all
142489430 142666858 3 7 all
142666858 142688669 2 7 all
142688669 142702461 1 7 all
142702461 142832341 3 7 all
142832341 142881275 7 7 all
142881275 142944820 3 7 all
142944820 142999388 4 7 all
142999388 143012306 5 7 all
143012306 143051311 6 7 all
143051311 143096034 7 7 all
143096034 143116061 6 7 all
143116061 143216729 5 7 all
143216729 143400205 3 7 all
143400205 143425911 38 7 all
143425911 143437434 56 7 all
143437434 143572286 53 7 all
143572286 143657133 80 7 all
143657133 143674722 83 7 all
143674722 143772455 82 7 all
143772455 143792991 81 7 all
143792991 143827927 80 7 all
143827927 143832379 76 7 all
143832379 143853112 75 7 all
143853112 143860462 72 7 all
143860462 143874190 64 7 all
143874190 143884022 47 7 all
143884022 143955884 24 7 all
143955884 144059838 12 7 all
144059838 144062415 14 7 all
144062415 144113853 3 7 all
144113853 144148323 2 7 all
144148323 144194514 3 7 all
144194514 144244939 5 7 all
144244939 144277757 7 7 all
144277757 144295970 8 7 all
144295970 144300501 9 7 all
144300501 144334808 10 7 all
144334808 144364817 9 7 all
144364817 144420808 10 7 all
144420808 144439694 8 7 all
144439694 144489321 6 7 all
144489321 144493087 5 7 all
144493087 144509395 4 7 all
144509395 144514438 8 7 all
144514438 144525928 7 7 all
144525928 144593894 6 7 all
144593894 144812154 5 7 all
144812154 144860588 6 7 all
144860588 144979689 8 7 all
144979689 145000958 17 7 all
145000958 145015366 18 7 all
145015366 145075257 20 7 all
145075257 145165247 21 7 all
145165247 145225521 22 7 all
145225521 145263008 23 7 all
145263008 145293599 22 7 all
145293599 145297078 20 7 all
145297078 145307048 17 7 all
145307048 145316174 13 7 all
145316174 145345378 12 7 all
145345378 145383351 11 7 all
145383351 145391792 12 7 all
145391792 145443889 13 7 all
145443889 145482287 14 7 all
145482287 145527351 15 7 all
145527351 145591133 16 7 all
145591133 145695083 17 7 all
145695083 145707563 16 7 all
145707563 145719345 17 7 all
145719345 145744026 16 7 all
145744026 145768267 18 7 all
145768267 145806531 17 7 all
145806531 145864936 18 7 all
145864936 145881655 15 7 all
145881655 145920329 14 7 all
145920329 145933157 16 7 all
145933157 145952946 18 7 all
145952946 145959243 18 7 all
145959243 146006356 16 7 all
146006356 146032524 20 7 all
146032524 146053416 21 7 all
146053416 146058743 24 7 all
146058743 146070070 23 7 all
146070070 146081452 25 7 all
146081452 146082130 26 7 all
146082130 146097449 25 7 all
146097449 146101842 28 7 all
146101842 146110215 29 7 all
146110215 146120600 30 7 all
146120600 146162860 35 7 all
146162860 146169190 36 7 all
146169190 146189652 35 7 all
146189652 146197764 38 7 all
146197764 146201517 37 7 all
146201517 146202264 43 7 all
146202264 146213134 43 7 all
146213134 146218033 47 7 all
146218033 146220789 48 7 all
146220789 146235639 49 7 all
146235639 146247205 51 7 all
146247205 146255762 50 7 all
146255762 146276233 53 7 all
146276233 146281412 55 7 all
146281412 146294067 57 7 all
146294067 146295509 58 7 all
146295509 146310688 57 7 all
146310688 146317033 60 7 all
146317033 146325412 64 7 all
146325412 146326157 66 7 all
146326157 146337688 65 7 all
146337688 146342663 67 7 all
146342663 146351217 66 7 all
146351217 146355351 68 7 all
146355351 146358158 69 7 all
146358158 146358510 70 7 all
146358510 146371506 69 7 all
146371506 146385753 72 7 all
146385753 146389161 74 7 all
146389161 146402541 73 7 all
146402541 146404988 78 7 all
146404988 146406691 78 7 all
146406691 146415736 74 7 all
146415736 146420329 72 7 all
146420329 146424881 71 7 all
146424881 146427500 69 7 all
146427500 146430670 70 7 all
146430670 146433429 69 7 all
146433429 146438301 68 7 all
146438301 146443339 69 7 all
146443339 146458079 67 7 all
146458079 146460779 66 7 all
146460779 146464965 66 7 all
146464965 146471173 60 7 all
146471173 146476641 58 7 all
146476641 146483436 57 7 all
146483436 146492014 56 7 all
146492014 146496578 59 7 all
146496578 146505943 55 7 all
146505943 146516956 54 7 all
146516956 146522528 55 7 all
146522528 146527976 54 7 all
146527976 146538233 55 7 all
146538233 146542987 54 7 all
146542987 146546484 53 7 all
146546484 146547214 52 7 all
146547214 146550239 51 7 all
146550239 146558765 50 7 all
146558765 146563853 47 7 all
146563853 146570960 46 7 all
146570960 146571872 47 7 all
146571872 146571958 48 7 all
146571958 146580713 47 7 all
146580713 146587142 46 7 all
146587142 146600338 42 7 all
146600338 146600898 43 7 all
146600898 146619714 37 7 all
146619714 146634736 36 7 all
146634736 146644075 36 7 all
146644075 146654965 34 7 all
146654965 146668725 35 7 all
146668725 146678063 35 7 all
146678063 146699449 36 7 all
146699449 146706235 36 7 all
146706235 146709333 35 7 all
146709333 146732311 37 7 all
146732311 146745442 35 7 all
146745442 146753732 32 7 all
146753732 146759757 30 7 all
146759757 146761579 31 7 all
146761579 146775748 24 7 all
146775748 146777990 23 7 all
146777990 146780421 25 7 all
146780421 146783263 25 7 all
146783263 146786431 24 7 all
146786431 146800106 25 7 all
146800106 146818208 22 7 all
146818208 146837274 21 7 all
146837274 146857300 20 7 all
146857300 146866779 18 7 all
146866779 146869664 17 7 all
146869664 146913363 16 7 all
146913363 147005265 13 7 all
147005265 147014588 12 7 all
147014588 147026915 11 7 all
147026915 147041543 9 7 all
147041543 147073708 7 7 all
147073708 147155060 6 7 all
147155060 147165497 7 7 all
147165497 147313925 8 7 all
147313925 147662579 6 7 all
147662579 148004105 5 7 all
148004105 148063918 4 7 all
148063918 148139399 5 7 all
148139399 148163174 6 7 all
148163174 148238031 7 7 all
148238031 148245802 6 7 all
148245802 148308319 5 7 all
148308319 148309172 4 7 all
148309172 148466118 3 7 all
148466118 148659528 2 7 all
148659528 148749167 3 7 all
148749167 148816519 2 7 all
148816519 149147203 1 7 all
149147203 149152906 2 7 all
149152906 149280944 3 7 all
149280944 149359622 4 7 all
149359622 149468479 5 7 all
149468479 149473472 6 7 all
149473472 149497517 8 7 all
149497517 149498515 11 7 all
149498515 149498893 22 7 all
149498893 149500346 32 7 all
149500346 149501123 34 7 all
149501123 149503696 35 7 all
149503696 149511509 39 7 all
149511509 149511902 42 7 all
149511902 149514822 43 7 all
149514822 149529970 44 7 all
149529970 149532454 41 7 all
149532454 149534216 46 7 all
149534216 149541723 47 7 all
149541723 149582126 48 7 all
149582126 149603227 49 7 all
149603227 149617499 48 7 all
149617499 149649240 47 7 all
149649240 149669077 48 7 all
149669077 149750812 47 7 all
149750812 149797718 48 7 all
149797718 149801849 47 7 all
149801849 149824673 46 7 all
149824673 149828229 45 7 all
149828229 149835516 43 7 all
149835516 149855335 37 7 all
149855335 149859947 34 7 all
149859947 149862146 27 7 all
149862146 149865016 22 7 all
149865016 149875840 12 7 all
149875840 149881668 9 7 all
149881668 149908924 6 7 all
149908924 150167583 4 7 all
150167583 150249174 3 7 all
150249174 150343713 4 7 all
150343713 150362448 3 7 all
150362448 150521026 2 7 all
150521026 150553943 3 7 all
150553943 150557665 8 7 all
150557665 150567184 4 7 all
150567184 150645534 3 7 all
150645534 150647251 4 7 all
150647251 150648680 5 7 all
150648680 150648684 6 7 all
150648684 150648691 7 7 all
150648691 150648712 10 7 all
150648712 150649718 11 7 all
150649718 150649728 12 7 all
150649728 150654581 13 7 all
150654581 150672029 12 7 all
150672029 150674955 5 7 all
150674955 150694606 4 7 all
150694606 150870006 3 7 all
150870006 150873664 4 7 all
150873664 150901912 5 7 all
150901912 150927466 4 7 all
150927466 151027873 2 7 all
151027873 151069129 3 7 all
151069129 151113641 5 7 all
151113641 151114364 4 7 all
151114364 151134203 3 7 all
151134203 151143936 4 7 all
151143936 151166252 3 7 all
151166252 151180363 4 7 all
151180363 151459444 5 7 all
151459444 151565818 3 7 all
151565818 151945225 4 7 all
151945225 151998976 5 7 all
151998976 152117015 6 7 all
152117015 152138606 7 7 all
152138606 152152640 8 7 all
152152640 152156146 9 7 all
152156146 152276500 10 7 all
152276500 152381150 11 7 all
152381150 152428679 12 7 all
152428679 152433990 11 7 all
152433990 152440819 10 7 all
152440819 152451025 9 7 all
152451025 152475241 8 7 all
152475241 152496680 7 7 all
152496680 152539158 8 7 all
152539158 152544637 9 7 all
152544637 152570981 11 7 all
152570981 152573562 12 7 all
152573562 152580850 13 7 all
152580850 152584806 15 7 all
152584806 152589405 16 7 all
152589405 152594978 17 7 all
152594978 152599574 60 7 all
152599574 152600739 62 7 all
152600739 152606740 63 7 all
152606740 152620372 62 7 all
152620372 152638247 63 7 all
152638247 152660421 62 7 all
152660421 152713509 61 7 all
152713509 152748111 60 7 all
152748111 152749146 55 7 all
152749146 152752212 20 7 all
152752212 152757590 14 7 all
152757590 152763171 8 7 all
152763171 152783167 7 7 all
152783167 152834466 8 7 all
152834466 152868222 9 7 all
152868222 152874387 10 7 all
152874387 152878333 11 7 all
152878333 152893528 14 7 all
152893528 152898692 31 7 all
152898692 152913391 32 7 all
152913391 152933241 33 7 all
152933241 152948796 35 7 all
152948796 152957313 50 7 all
152957313 152962947 56 7 all
152962947 152965768 57 7 all
152965768 152978572 58 7 all
152978572 152982114 78 7 all
152982114 152984354 79 7 all
152984354 152988232 82 7 all
152988232 152991751 85 7 all
152991751 152994677 87 7 all
152994677 152998805 88 7 all
152998805 153006925 89 7 all
153006925 153021606 87 7 all
153021606 153027485 89 7 all
153027485 153034700 90 7 all
153034700 153039060 91 7 all
153039060 153043827 93 7 all
153043827 153071478 92 7 all
153071478 153089729 91 7 all
153089729 153118244 73 7 all
153118244 153125666 72 7 all
153125666 153176649 71 7 all
153176649 153287728 69 7 all
153287728 153304925 68 7 all
153304925 153354268 69 7 all
153354268 153360953 67 7 all
153360953 153363132 65 7 all
153363132 153368801 64 7 all
153368801 153372251 63 7 all
153372251 153377257 62 7 all
153377257 153411970 61 7 all
153411970 153435183 59 7 all
153435183 153462806 47 7 all
153462806 153466210 48 7 all
153466210 153485509 43 7 all
153485509 153487944 44 7 all
153487944 153506363 41 7 all
153506363 153522999 32 7 all
153522999 153524612 33 7 all
153524612 153527961 32 7 all
153527961 153528964 24 7 all
153528964 153530408 22 7 all
153530408 153533128 18 7 all
153533128 153657480 12 7 all
153657480 153719791 11 7 all
153719791 153720222 12 7 all
153720222 153753902 11 7 all
153753902 153774361 10 7 all
153774361 153783245 11 7 all
153783245 153805729 10 7 all
153805729 153819262 9 7 all
153819262 153823048 11 7 all
153823048 153830871 10 7 all
153830871 153852541 12 7 all
153852541 153863196 13 7 all
153863196 153864665 15 7 all
153864665 153882298 20 7 all
153882298 153894256 23 7 all
153894256 153912526 24 7 all
153912526 153914142 26 7 all
153914142 153917016 28 7 all
153917016 153923811 29 7 all
153923811 153939509 26 7 all
153939509 153947687 25 7 all
153947687 153950171 33 7 all
153950171 153952250 34 7 all
153952250 153954362 35 7 all
153954362 153959779 36 7 all
153959779 153965277 37 7 all
153965277 153970160 37 7 all
153970160 153982969 35 7 all
153982969 153984326 37 7 all
153984326 153993537 35 7 all
153993537 154003120 36 7 all
154003120 154007054 38 7 all
154007054 154010894 39 7 all
154010894 154018045 40 7 all
154018045 154032974 42 7 all
154032974 154039715 41 7 all
154039715 154043243 42 7 all
154043243 154048025 35 7 all
154048025 154050575 34 7 all
154050575 154056996 31 7 all
154056996 154057896 30 7 all
154057896 154060529 29 7 all
154060529 154066391 28 7 all
154066391 154070452 30 7 all
154070452 154074097 31 7 all
154074097 154087923 26 7 all
154087923 154093649 25 7 all
154093649 154098477 25 7 all
154098477 154108976 24 7 all
154108976 154116322 22 7 all
154116322 154121225 21 7 all
154121225 154150930 22 7 all
154150930 154164297 23 7 all
154164297 154166460 21 7 all
154166460 154177445 20 7 all
154177445 154182200 22 7 all
154182200 154194246 23 7 all
154194246 154197672 22 7 all
154197672 154199870 23 7 all
154199870 154201478 24 7 all
154201478 154206311 22 7 all
154206311 154209858 23 7 all
154209858 154210798 22 7 all
154210798 154213814 20 7 all
154213814 154216037 19 7 all
154216037 154221889 18 7 all
154221889 154226726 20 7 all
154226726 154250592 16 7 all
154250592 154253804 19 7 all
154253804 154254621 20 7 all
154254621 154261816 19 7 all
154261816 154371181 20 7 all
154371181 154400392 23 7 all
154400392 154401937 26 7 all
154401937 154408186 24 7 all
154408186 154411034 25 7 all
154411034 154411908 26 7 all
154411908 154414946 24 7 all
154414946 154420518 23 7 all
154420518 154427672 24 7 all
154427672 154438822 25 7 all
154438822 154467842 27 7 all
154467842 154472155 24 7 all
154472155 154477036 20 7 all
154477036 154477332 19 7 all
154477332 154478403 18 7 all
154478403 154512110 17 7 all
154512110 154512385 19 7 all
154512385 154515442 18 7 all
154515442 154544544 17 7 all
154544544 154548496 16 7 all
154548496 154583781 17 7 all
154583781 154586773 16 7 all
154586773 154592965 15 7 all
154592965 154598010 14 7 all
154598010 154612227 13 7 all
154612227 154623933 11 7 all
154623933 154626454 10 7 all
154626454 154635442 10 7 all
154635442 154692521 11 7 all
154692521 154695553 10 7 all
154695553 154831138 9 7 all
154831138 154849853 10 7 all
154849853 154876386 12 7 all
154876386 154905319 11 7 all
154905319 154986131 10 7 all
154986131 154995756 7 7 all
154995756 155052690 6 7 all
155052690 155056859 18 7 all
155056859 155057453 48 7 all
155057453 155072197 52 7 all
155072197 155075521 51 7 all
155075521 155077815 49 7 all
155077815 155082555 11 7 all
155082555 155082893 9 7 all
155082893 155193988 6 7 all
155193988 155238001 7 7 all
155238001 155307177 7 7 all
155307177 155313462 6 7 all
155313462 155316668 5 7 all
155316668 155343205 4 7 all
155343205 155365626 3 7 all
155365626 155806866 1 7 all
155806866 156061167 2 7 all
156061167 156111380 1 7 all
156111380 156166083 2 7 all
156166083 156180672 3 7 all
156180672 156228489 7 7 all
156228489 156264541 6 7 all
156264541 156299336 7 7 all
156299336 156303612 6 7 all
156303612 156394307 2 7 all
156394307 156481146 1 7 all
156481146 156629383 3 7 all
156629383 157161259 2 7 all
157161259 157195220 3 7 all
157195220 157201080 4 7 all
157201080 157300920 5 7 all
157300920 157346115 4 7 all
157346115 157505096 5 7 all
157505096 157565471 7 7 all
157565471 157573240 8 7 all
157573240 157645717 9 7 all
157645717 157681010 10 7 all
157681010 157696352 11 7 all
157696352 157713090 12 7 all
157713090 157729211 16 7 all
157729211 157766729 15 7 all
157766729 157786541 16 7 all
157786541 157787153 11 7 all
157787153 157836999 10 7 all
157836999 157842635 11 7 all
157842635 157850010 10 7 all
157850010 157866722 22 7 all
157866722 157896467 26 7 all
157896467 157910771 27 7 all
157910771 157935618 28 7 all
157935618 157938090 27 7 all
157938090 157943159 26 7 all
157943159 157947718 27 7 all
157947718 157950501 28 7 all
157950501 157958591 29 7 all
157958591 157959943 30 7 all
157959943 157967320 29 7 all
157967320 157970376 33 7 all
157970376 157977735 34 7 all
157977735 157981865 36 7 all
157981865 158020174 35 7 all
158020174 158043423 36 7 all
158043423 158058450 34 7 all
158058450 158064729 35 7 all
158064729 158064928 36 7 all
158064928 158070092 35 7 all
158070092 158083998 34 7 all
158083998 158114591 35 7 all
158114591 158117547 37 7 all
158117547 158135556 38 7 all
158135556 158137355 44 7 all
158137355 158149612 45 7 all
158149612 158166515 46 7 all
158166515 158172229 45 7 all
158172229 158194935 44 7 all
158194935 158209340 43 7 all
158209340 158237424 42 7 all
158237424 158271139 43 7 all
158271139 158287847 42 7 all
158287847 158314151 40 7 all
158314151 158315514 39 7 all
158315514 158323329 30 7 all
158323329 158325173 31 7 all
158325173 158336474 30 7 all
158336474 158342430 31 7 all
158342430 158351106 24 7 all
158351106 158356308 23 7 all
158356308 158384368 23 7 all
158384368 158385118 24 7 all
158385118 158389433 17 7 all
158389433 158394968 23 7 all
158394968 158396870 25 7 all
158396870 158400100 24 7 all
158400100 158429972 23 7 all
158429972 158443871 25 7 all
158443871 158449369 26 7 all
158449369 158449974 28 7 all
158449974 158459166 27 7 all
158459166 158472777 26 7 all
158472777 158515207 27 7 all
158515207 158519615 28 7 all
158519615 158527015 29 7 all
158527015 158530132 32 7 all
