CHR	window	START	END	Cov
2	1807	118542043	118731549	0
2	1808	118731549	119063836	1
2	1809	119063836	119942486	0
2	1810	119942486	120000281	2
2	1811	120000281	120005751	3
2	1812	120005751	120518027	1
2	1813	120518027	120925517	2
2	1814	120925517	121305604	1
2	1815	121305604	121370703	2
2	1816	121370703	121858827	1
2	1817	121858827	122018763	2
2	1818	122018763	122694586	1
2	1819	122694586	122716657	2
2	1820	122716657	122777669	4
2	1821	122777669	122782632	6
2	1822	122782632	122835569	8
2	1823	122835569	122990057	9
2	1824	122990057	123022033	7
2	1825	123022033	123036772	6
2	1826	123036772	123093565	5
2	1827	123093565	123248750	2
2	1828	123248750	123614574	3
2	1829	123614574	123641611	4
2	1830	123641611	123660115	6
2	1831	123660115	123673239	11
2	1832	123673239	123705420	13
2	1833	123705420	123719294	14
2	1834	123719294	123760464	16
2	1835	123760464	123854287	20
2	1836	123854287	123903650	19
2	1837	123903650	123911373	23
2	1838	123911373	123914713	24
2	1839	123914713	123923445	23
2	1840	123923445	124097833	20
2	1841	124097833	124108425	18
2	1842	124108425	124122257	19
2	1843	124122257	124147393	18
2	1844	124147393	124176570	19
2	1845	124176570	124206524	17
2	1846	124206524	124223296	14
2	1847	124223296	124369034	5
2	1848	124369034	124676334	4
2	1849	124676334	125124086	3
2	1850	125124086	125223887	4
2	1851	125223887	125255820	5
2	1852	125255820	125286706	4
2	1853	125286706	125313057	3
2	1854	125313057	125360998	4
2	1855	125360998	125556113	3
2	1856	125556113	126046421	2
2	1857	126046421	126401821	1
2	1858	126401821	126806707	2
2	1859	126806707	127018724	10
2	1860	127018724	127043058	9
2	1861	127043058	127060704	4
2	1862	127060704	127088255	2
2	1863	127088255	127380429	1
2	1864	127380429	127381122	4
2	1865	127381122	127382457	5
2	1866	127382457	127392588	7
2	1867	127392588	127399769	15
2	1868	127399769	127413101	16
2	1869	127413101	127461414	20
2	1870	127461414	127465350	17
2	1871	127465350	127478012	8
2	1872	127478012	127489320	6
2	1873	127489320	127511097	2
2	1874	127511097	127583639	1
2	1875	127583639	128176040	0
2	1876	128176040	128184761	2
2	1877	128184761	129078169	0
2	1878	129078169	129099008	1
2	1879	129099008	129103344	3
2	1880	129103344	129107153	6
2	1881	129107153	129115531	9
2	1882	129115531	129139595	10
2	1883	129139595	129173540	11
2	1884	129173540	129180821	6
2	1885	129180821	129184866	3
2	1886	129184866	129262205	2
2	1887	129262205	129451072	2
2	1888	129451072	129526354	1
2	1889	129526354	129787639	2
2	1890	129787639	129845765	3
2	1891	129845765	129934155	2
2	1892	129934155	130149806	3
2	1893	130149806	130153512	4
2	1894	130153512	130154703	7
2	1895	130154703	130157217	8
2	1896	130157217	130175574	7
2	1897	130175574	130185359	15
2	1898	130185359	130233480	16
2	1899	130233480	130245943	14
2	1900	130245943	130426462	13
2	1901	130426462	130432820	14
2	1902	130432820	130439298	13
2	1903	130439298	130458615	6
2	1904	130458615	130462442	3
2	1905	130462442	130527178	2
2	1906	130527178	130719549	3
2	1907	130719549	130792213	2
2	1908	130792213	130811302	1
2	1909	130811302	130815757	3
2	1910	130815757	130832232	4
2	1911	130832232	130832364	9
2	1912	130832364	130843422	10
2	1913	130843422	130866610	14
2	1914	130866610	130886809	15
2	1915	130886809	130891563	34
2	1916	130891563	130897228	38
2	1917	130897228	130899804	44
2	1918	130899804	130902391	50
2	1919	130902391	130912514	51
2	1920	130912514	130927446	55
2	1921	130927446	130964425	56
2	1922	130964425	130998319	57
2	1923	130998319	131006004	63
2	1924	131006004	131008301	65
2	1925	131008301	131061749	66
2	1926	131061749	131132661	67
2	1927	131132661	131145947	66
2	1928	131145947	131158228	64
2	1929	131158228	131350467	6
2	1930	131350467	131350616	7
2	1931	131350616	131350638	6
2	1932	131350638	131356495	5
2	1933	131356495	131414158	4
2	1934	131414158	131482506	8
2	1935	131482506	131549016	38
2	1936	131549016	131558415	37
2	1937	131558415	131578638	36
2	1938	131578638	131632812	35
2	1939	131632812	131633262	34
2	1940	131633262	131656585	33
2	1941	131656585	131829557	34
2	1942	131829557	131880137	33
2	1943	131880137	131890545	31
2	1944	131890545	131917211	30
2	1945	131917211	132010566	9
2	1946	132010566	132021702	10
2	1947	132021702	132040600	8
2	1948	132040600	132061247	11
2	1949	132061247	132083291	13
2	1950	132083291	132096387	18
2	1951	132096387	132137277	22
2	1952	132137277	132141767	25
2	1953	132141767	132171833	26
2	1954	132171833	132185462	25
2	1955	132185462	132213471	24
2	1956	132213471	132267689	23
2	1957	132267689	132288338	21
2	1958	132288338	132302113	18
2	1959	132302113	132324791	14
2	1960	132324791	132335622	12
2	1961	132335622	132340521	10
2	1962	132340521	132344915	9
2	1963	132344915	132349269	10
2	1964	132349269	132444065	9
2	1965	132444065	132485184	8
2	1966	132485184	132492501	6
2	1967	132492501	132547633	3
2	1968	132547633	132643862	1
2	1969	132643862	132672291	0
2	1970	132672291	132919423	1
2	1971	132919423	133037812	2
2	1972	133037812	133130590	3
2	1973	133130590	133196959	4
2	1974	133196959	133232878	3
2	1975	133232878	133403126	5
2	1976	133403126	133424611	4
2	1977	133424611	133494705	4
2	1978	133494705	133506097	5
2	1979	133506097	133517828	8
2	1980	133517828	133554288	9
2	1981	133554288	133573944	10
2	1982	133573944	133577528	12
2	1983	133577528	133587552	11
2	1984	133587552	133595374	8
2	1985	133595374	133664661	7
2	1986	133664661	133670515	8
2	1987	133670515	133696636	9
2	1988	133696636	133707326	10
2	1989	133707326	133718394	10
2	1990	133718394	133728225	11
2	1991	133728225	133742332	12
2	1992	133742332	133754360	10
2	1993	133754360	133777292	11
2	1994	133777292	133780319	10
2	1995	133780319	133783103	21
2	1996	133783103	133784184	24
2	1997	133784184	133792684	26
2	1998	133792684	133806232	30
2	1999	133806232	133824792	33
2	2000	133824792	133840542	35
2	2001	133840542	133869156	36
2	2002	133869156	133871127	38
2	2003	133871127	133878992	37
2	2004	133878992	133901426	40
2	2005	133901426	133907638	41
2	2006	133907638	133913027	43
2	2007	133913027	133924002	44
2	2008	133924002	133934367	43
2	2009	133934367	133951061	44
2	2010	133951061	133953726	46
2	2011	133953726	133966440	44
2	2012	133966440	133968541	42
2	2013	133968541	133972034	33
2	2014	133972034	133975540	24
2	2015	133975540	133989534	22
2	2016	133989534	134000876	21
2	2017	134000876	134007821	22
2	2018	134007821	134020386	19
2	2019	134020386	134023319	17
2	2020	134023319	134025565	16
2	2021	134025565	134047817	15
2	2022	134047817	134067834	14
2	2023	134067834	134088150	13
2	2024	134088150	134114487	10
2	2025	134114487	134126883	7
2	2026	134126883	134128159	8
2	2027	134128159	134221467	7
2	2028	134221467	134230217	6
2	2029	134230217	134255883	7
2	2030	134255883	134264121	6
2	2031	134264121	134303144	5
2	2032	134303144	134311108	5
2	2033	134311108	134312960	8
2	2034	134312960	134350116	9
2	2035	134350116	134371843	8
2	2036	134371843	134469776	7
2	2037	134469776	134490286	6
2	2038	134490286	134564137	5
2	2039	134564137	134578407	4
2	2040	134578407	134966562	1
2	2041	134966562	135062062	2
2	2042	135062062	135406890	1
2	2043	135406890	135837906	0
2	2044	135837906	135920091	1
2	2045	135920091	135938999	2
2	2046	135938999	135985381	3
2	2047	135985381	135995885	5
2	2048	135995885	136016079	6
2	2049	136016079	136020977	8
2	2050	136020977	136029380	9
2	2051	136029380	136055275	8
2	2052	136055275	136057643	9
2	2053	136057643	136069060	10
2	2054	136069060	136080822	11
2	2055	136080822	136092061	12
2	2056	136092061	136105275	13
2	2057	136105275	136145192	15
2	2058	136145192	136149550	16
2	2059	136149550	136193596	12
2	2060	136193596	136219999	11
2	2061	136219999	136232572	8
2	2062	136232572	136250285	5
2	2063	136250285	136254660	4
2	2064	136254660	136288273	5
2	2065	136288273	136309552	4
2	2066	136309552	136321197	5
2	2067	136321197	136381348	6
2	2068	136381348	136385272	5
2	2069	136385272	136393658	6
2	2070	136393658	136410299	5
2	2071	136410299	136474098	4
2	2072	136474098	136506927	3
2	2073	136506927	136511575	2
2	2074	136511575	136527443	1
2	2075	136527443	137263172	0
2	2076	137263172	137281317	1
2	2077	137281317	137417324	2
2	2078	137417324	137517616	3
2	2079	137517616	137587435	4
2	2080	137587435	137646848	3
2	2081	137646848	137659860	4
2	2082	137659860	137696941	5
2	2083	137696941	137716099	6
2	2084	137716099	137723244	7
2	2085	137723244	137725518	8
2	2086	137725518	137732340	7
2	2087	137732340	137760232	6
2	2088	137760232	137773404	7
2	2089	137773404	137787467	8
2	2090	137787467	137797262	10
2	2091	137797262	137813047	11
2	2092	137813047	137839976	12
2	2093	137839976	137852550	14
2	2094	137852550	137855841	15
2	2095	137855841	137866726	14
2	2096	137866726	137870529	13
2	2097	137870529	137875987	15
2	2098	137875987	137893387	13
2	2099	137893387	137904785	14
2	2100	137904785	137916098	12
2	2101	137916098	137934375	11
2	2102	137934375	137945102	10
2	2103	137945102	137967929	9
2	2104	137967929	138006655	7
2	2105	138006655	138030234	3
2	2106	138030234	138053536	2
2	2107	138053536	138060089	1
2	2108	138060089	138124587	2
2	2109	138124587	138144748	4
2	2110	138144748	138163248	3
2	2111	138163248	138174109	4
2	2112	138174109	138263191	3
2	2113	138263191	138295727	1
2	2114	138295727	138379739	2
2	2115	138379739	138518157	1
2	2116	138518157	138673421	2
2	2117	138673421	138709568	3
2	2118	138709568	138718262	4
2	2119	138718262	138746039	3
2	2120	138746039	138835061	4
2	2121	138835061	138855232	3
2	2122	138855232	138872208	4
2	2123	138872208	138952185	5
2	2124	138952185	139133462	4
2	2125	139133462	139146223	3
2	2126	139146223	139337976	2
2	2127	139337976	139409648	1
2	2128	139409648	139492443	3
2	2129	139492443	139937146	2
2	2130	139937146	139951042	3
2	2131	139951042	140082022	4
2	2132	140082022	140160736	5
2	2133	140160736	140505193	3
2	2134	140505193	140648825	1
2	2135	140648825	140759805	2
2	2136	140759805	140790840	3
2	2137	140790840	140807488	2
2	2138	140807488	140869788	3
2	2139	140869788	140890326	2
2	2140	140890326	140904795	3
2	2141	140904795	140970913	2
2	2142	140970913	140995726	1
2	2143	140995726	141192308	0
2	2144	141192308	141338918	1
2	2145	141338918	141370160	0
2	2146	141370160	141544742	2
2	2147	141544742	141547732	1
2	2148	141547732	141603818	0
2	2149	141603818	141605795	1
2	2150	141605795	141641717	2
2	2151	141641717	141751676	3
2	2152	141751676	141763087	5
2	2153	141763087	141773523	6
2	2154	141773523	141782073	5
2	2155	141782073	141811867	6
2	2156	141811867	141829763	7
2	2157	141829763	141839252	9
2	2158	141839252	141881959	10
2	2159	141881959	141904724	9
2	2160	141904724	141930393	10
2	2161	141930393	141948377	9
2	2162	141948377	141967308	8
2	2163	141967308	141974893	7
2	2164	141974893	141990009	8
2	2165	141990009	142025475	7
2	2166	142025475	142077308	8
2	2167	142077308	142081257	9
2	2168	142081257	142199421	10
2	2169	142199421	142213578	9
2	2170	142213578	142228325	8
2	2171	142228325	142274908	7
2	2172	142274908	142296704	6
2	2173	142296704	142340145	5
2	2174	142340145	142351962	6
2	2175	142351962	142406689	3
2	2176	142406689	142414531	4
2	2177	142414531	142468472	5
2	2178	142468472	142493732	4
2	2179	142493732	142574470	3
2	2180	142574470	142702491	2
2	2181	142702491	142752010	1
2	2182	142752010	142809455	2
2	2183	142809455	143247203	1
2	2184	143247203	143461906	2
2	2185	143461906	143550868	3
2	2186	143550868	143637839	4
2	2187	143637839	143735951	3
2	2188	143735951	143972755	2
2	2189	143972755	144012112	1
2	2190	144012112	144561374	0
2	2191	144561374	144798118	1
2	2192	144798118	144832588	0
2	2193	144832588	144996047	1
2	2194	144996047	146210089	0
2	2195	146210089	146365354	1
2	2196	146365354	147312691	0
2	2197	147312691	147524359	1
2	2198	147524359	147596973	3
2	2199	147596973	147705216	4
2	2200	147705216	147721932	3
2	2201	147721932	147743716	2
2	2202	147743716	147916117	1
2	2203	147916117	148108408	2
2	2204	148108408	148171247	1
2	2205	148171247	148336575	0
2	2206	148336575	148418820	1
2	2207	148418820	148788321	0
2	2208	148788321	148815661	1
2	2209	148815661	148818084	3
2	2210	148818084	148900148	5
2	2211	148900148	148915940	6
2	2212	148915940	148932946	10
2	2213	148932946	148953669	11
2	2214	148953669	148964849	12
2	2215	148964849	148978082	11
2	2216	148978082	149011594	8
2	2217	149011594	149032186	7
2	2218	149032186	149130406	6
2	2219	149130406	149154317	1
2	2220	149154317	150438708	0
2	2221	150438708	150564104	1
2	2222	150564104	150713045	2
2	2223	150713045	150895554	5
2	2224	150895554	150910260	6
2	2225	150910260	150966452	8
2	2226	150966452	150977601	7
2	2227	150977601	151181986	5
2	2228	151181986	151197512	4
2	2229	151197512	151219197	2
2	2230	151219197	151459630	1
2	2231	151459630	151467243	2
2	2232	151467243	151482607	5
2	2233	151482607	151565008	6
2	2234	151565008	151610824	7
2	2235	151610824	151619693	6
2	2236	151619693	151680884	4
2	2237	151680884	151776988	3
2	2238	151776988	151804719	2
2	2239	151804719	151820282	3
2	2240	151820282	151832138	4
2	2241	151832138	151843978	17
2	2242	151843978	151864913	22
2	2243	151864913	151964165	24
2	2244	151964165	151988214	23
2	2245	151988214	152039438	22
2	2246	152039438	152068840	5
2	2247	152068840	152955482	0
2	2248	152955482	153193270	1
2	2249	153193270	153228860	0
2	2250	153228860	153340734	1
2	2251	153340734	153663673	0
2	2252	153663673	153677047	1
2	2253	153677047	153717593	2
2	2254	153717593	153740617	3
2	2255	153740617	153885826	4
2	2256	153885826	153918127	5
2	2257	153918127	153948158	6
2	2258	153948158	153954178	7
2	2259	153954178	153957064	9
2	2260	153957064	154003081	13
2	2261	154003081	154013361	14
2	2262	154013361	154019476	37
2	2263	154019476	154021438	39
2	2264	154021438	154051718	40
2	2265	154051718	154163166	45
2	2266	154163166	154169240	44
2	2267	154169240	154261453	43
2	2268	154261453	154273475	44
2	2269	154273475	154280117	46
2	2270	154280117	154303130	42
2	2271	154303130	154390780	43
2	2272	154390780	154402761	42
2	2273	154402761	154411615	41
2	2274	154411615	154414404	39
2	2275	154414404	154467281	37
2	2276	154467281	154478747	34
2	2277	154478747	154488855	17
2	2278	154488855	154495260	16
2	2279	154495260	154501259	12
2	2280	154501259	154561650	11
2	2281	154561650	154732191	8
2	2282	154732191	154852181	7
2	2283	154852181	154861176	8
2	2284	154861176	154936872	9
2	2285	154936872	154977080	3
2	2286	154977080	155060275	1
2	2287	155060275	155070567	2
2	2288	155070567	155089021	3
2	2289	155089021	155136081	4
2	2290	155136081	155171476	5
2	2291	155171476	155239239	7
2	2292	155239239	155254606	6
2	2293	155254606	155257584	8
2	2294	155257584	155260167	15
2	2295	155260167	155263424	17
2	2296	155263424	155275025	18
2	2297	155275025	155308672	15
2	2298	155308672	155336937	14
2	2299	155336937	155342678	16
2	2300	155342678	155358971	15
2	2301	155358971	155374981	14
2	2302	155374981	155379594	9
2	2303	155379594	155449491	4
2	2304	155449491	155466861	3
2	2305	155466861	155486108	4
2	2306	155486108	155518968	2
2	2307	155518968	155596688	1
2	2308	155596688	155774378	0
2	2309	155774378	155822349	1
2	2310	155822349	156023916	2
2	2311	156023916	156068342	1
2	2312	156068342	156794189	0
2	2313	156794189	156984598	1
2	2314	156984598	157108393	2
2	2315	157108393	157157148	1
2	2316	157157148	157294477	0
2	2317	157294477	157466322	1
2	2318	157466322	157863647	0
2	2319	157863647	157988283	1
2	2320	157988283	158390468	2
2	2321	158390468	158443889	3
2	2322	158443889	158452054	2
2	2323	158452054	158482782	3
2	2324	158482782	158734557	2
2	2325	158734557	159051791	3
2	2326	159051791	159088584	4
2	2327	159088584	159096558	3
2	2328	159096558	159166135	2
2	2329	159166135	159205592	1
2	2330	159205592	159950952	0
2	2331	159950952	160092692	1
2	2332	160092692	160473854	0
2	2333	160473854	160709784	1
2	2334	160709784	160714968	2
2	2335	160714968	160750559	1
2	2336	160750559	161453652	0
2	2337	161453652	161726469	2
2	2338	161726469	161740200	1
2	2339	161740200	162622285	0
2	2340	162622285	162730515	1
2	2341	162730515	162800372	2
2	2342	162800372	162929732	1
2	2343	162929732	163363361	0
2	2344	163363361	163550271	1
2	2345	163550271	163582747	2
2	2346	163582747	163706687	1
2	2347	163706687	164049282	2
2	2348	164049282	164084689	1
2	2349	164084689	164278497	2
2	2350	164278497	164347158	1
2	2351	164347158	165381542	0
2	2352	165381542	165726733	1
2	2353	165726733	165778725	0
2	2354	165778725	166006736	1
2	2355	166006736	167030018	0
2	2356	167030018	167035050	1
2	2357	167035050	167076801	2
2	2358	167076801	167202410	3
2	2359	167202410	167247922	4
2	2360	167247922	167262088	3
2	2361	167262088	167266447	6
2	2362	167266447	167267091	5
2	2363	167267091	167304142	4
2	2364	167304142	167446673	3
2	2365	167446673	167675356	0
2	2366	167675356	167969780	2
2	2367	167969780	167979638	1
2	2368	167979638	168039013	0
2	2369	168039013	168283513	1
2	2370	168283513	168296386	2
2	2371	168296386	168312525	3
2	2372	168312525	168353127	10
2	2373	168353127	168400304	12
2	2374	168400304	168408438	13
2	2375	168408438	168412489	14
2	2376	168412489	168424716	15
2	2377	168424716	168431583	17
2	2378	168431583	168437472	18
2	2379	168437472	168442147	23
2	2380	168442147	168451556	24
2	2381	168451556	168488134	22
2	2382	168488134	168531581	20
2	2383	168531581	168555645	19
2	2384	168555645	168559963	17
2	2385	168559963	168563180	16
2	2386	168563180	168576763	15
2	2387	168576763	168588395	11
2	2388	168588395	168616417	10
2	2389	168616417	168629336	6
2	2390	168629336	168659727	5
2	2391	168659727	168682052	4
2	2392	168682052	168718049	3
2	2393	168718049	168722786	2
2	2394	168722786	168781757	1
2	2395	168781757	168970094	2
2	2396	168970094	169041453	3
2	2397	169041453	169072213	2
2	2398	169072213	169091942	1
2	2399	169091942	169357139	0
2	2400	169357139	169375439	2
2	2401	169375439	169425919	3
2	2402	169425919	169580370	2
2	2403	169580370	169587361	1
2	2404	169587361	169887154	0
2	2405	169887154	169909025	1
2	2406	169909025	169923927	2
2	2407	169923927	170103472	3
2	2408	170103472	170325866	2
2	2409	170325866	170336797	1
2	2410	170336797	170414371	0
2	2411	170414371	170725562	1
2	2412	170725562	171396494	0
2	2413	171396494	172487551	1
2	2414	172487551	173806585	0
2	2415	173806585	173808062	1
2	2416	173808062	173820521	2
2	2417	173820521	173862650	3
2	2418	173862650	173901863	4
2	2419	173901863	173906041	3
2	2420	173906041	173919541	1
2	2421	173919541	174654783	0
2	2422	174654783	174671804	1
2	2423	174671804	174726878	2
2	2424	174726878	174751352	1
2	2425	174751352	176047906	0
2	2426	176047906	176241645	1
2	2427	176241645	176435942	2
2	2428	176435942	176499788	1
2	2429	176499788	177190468	0
2	2430	177190468	177424990	1
2	2431	177424990	177542940	0
2	2432	177542940	177698980	3
2	2433	177698980	178167086	0
2	2434	178167086	178292403	1
2	2435	178292403	178428420	2
2	2436	178428420	178433642	3
2	2437	178433642	178537399	4
2	2438	178537399	178540293	3
2	2439	178540293	178611242	2
2	2440	178611242	178727783	1
2	2441	178727783	179367729	0
2	2442	179367729	179383730	2
2	2443	179383730	179391848	4
2	2444	179391848	179432185	5
2	2445	179432185	179433221	4
2	2446	179433221	179558366	3
2	2447	179558366	179566038	2
2	2448	179566038	179575511	1
2	2449	179575511	179693167	0
